nc,ps,unique,redundant,agi,symbol,description,cor262909,cor256629,cor259408,cor259407,cor265857s,average
4,266396_at,T,F,AT2G38790,AT2G38790,unknown protein; Has 21 Blast hits to 21 proteins in 5 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 19; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).,0.214948372,0.723741448,0.700019872,0.517124981,0.695728399,0.570312614
4,253654_at,T,F,AT4G30060,AT4G30060,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein",0.214942726,0.634546408,0.844939732,0.698894141,0.725424865,0.623749574
4,251371_at,T,F,AT3G60360,EDA14|UTP11,embryo sac development arrest 14,0.214916756,0.670098178,0.813919068,0.670719123,0.806095413,0.635149708
3,260090_at,T,F,AT1G73310,scpl4,serine carboxypeptidase-like 4,0.214646867,0.594312725,0.790337691,0.401827432,0.644266645,0.529078272
4,252831_at,T,F,AT4G39980,DHS1,3-deoxy-D-arabino-heptulosonate 7-phosphate synthase 1,0.214572358,0.637310819,0.774757588,0.584920131,0.634240957,0.56916037
3,266834_s_at,F,NA,AT4G08260,AT4G08260,Protein phosphatase 2C family protein,0.214559458,0.477624315,0.628089492,0.564768977,0.609033441,0.498815137
3,256408_at,T,F,AT1G66610,AT1G66610,TRAF-like superfamily protein,0.214490934,0.536043993,0.729234757,0.471833588,0.555011884,0.501323031
4,251940_at,T,F,AT3G53450,AT3G53450,Putative lysine decarboxylase family protein,0.214428838,0.595413383,0.718695573,0.657729836,0.69330151,0.575913828
2,246059_at,T,F,AT5G08450,AT5G08450,CONTAINS InterPro DOMAIN/s: Histone deacetylation protein Rxt3 (InterPro:IPR013951); Has 34444 Blast hits to 20801 proteins in 1175 species: Archae - 64; Bacteria - 2390; Metazoa - 15568; Fungi - 3729; Plants - 1886; Viruses - 208; Other Eukaryotes - 10599 (source: NCBI BLink).,0.214423377,0.495819396,0.506664021,0.474360804,0.564215465,0.451096613
4,259748_at,T,F,AT1G71180,AT1G71180,6-phosphogluconate dehydrogenase family protein,0.214338687,0.548899343,0.779954808,0.523862478,0.735772224,0.560565508
4,252030_at,T,F,AT3G52690,AT3G52690,RNI-like superfamily protein,0.214338358,0.505165275,0.702382983,0.57086122,0.688951943,0.536339956
4,250747_at,T,F,AT5G05900,AT5G05900,UDP-Glycosyltransferase superfamily protein,0.214185336,0.636036034,0.816979514,0.647585998,0.732685483,0.609494473
3,263698_at,T,F,AT1G31100,AT1G31100,"non-LTR retrotransposon family (LINE), has a 3.7e-35 P-value blast match to GB:NP_038603 L1 repeat, Tf subfamily, member 23 (LINE-element) (Mus musculus)",0.214169757,0.594697086,0.747897037,0.329683839,0.610161833,0.49932191
4,245230_at,T,F,AT4G25610,AT4G25610,C2H2-like zinc finger protein,0.214167833,0.600560656,0.79357645,0.546464978,0.698418493,0.570637682
4,248516_at,F,NA,AT5G50645,AT5G50645,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G50540.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.214062831,0.59329395,0.806136301,0.563841674,0.64196975,0.563860901
3,253485_at,T,F,AT4G31800,WRKY18|ATWRKY18,WRKY DNA-binding protein 18,0.21405106,0.468573623,0.603057902,0.704896464,0.670153864,0.532146583
3,255004_at,T,F,AT4G09970,AT4G09970,unknown protein; LOCATED IN: chloroplast; EXPRESSED IN: 18 plant structures; EXPRESSED DURING: 13 growth stages; Has 15 Blast hits to 15 proteins in 6 species: Archae - 0; Bacteria - 2; Metazoa - 0; Fungi - 0; Plants - 13; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.213803163,0.564965861,0.780569902,0.418545395,0.774569879,0.55049084
2,253914_at,T,F,AT4G27400,AT4G27400,Late embryogenesis abundant (LEA) protein-related,0.213794536,0.442838407,0.686168946,0.501374223,0.36259072,0.441353366
3,254317_at,T,F,AT4G22510,AT4G22510,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: shoot apex, leaf; Has 2 Blast hits to 2 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 2; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.213790683,5.70E-01,0.645368326,0.410789734,0.535240446,0.475038119
4,253668_at,T,F,AT4G30220,RUXF,small nuclear ribonucleoprotein F,0.213734335,0.585277159,0.806055881,0.654342737,0.707993588,0.59348074
3,262599_at,T,F,AT1G15350,AT1G15350,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G15770.2); Has 148 Blast hits to 148 proteins in 25 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 141; Viruses - 0; Other Eukaryotes - 7 (source: NCBI BLink).,0.213650804,0.638322999,0.770507868,0.445422845,0.714433989,0.556467701
3,262551_at,NA,NA,NA,NA,NA,0.213599684,0.422851338,0.585836222,0.614306344,0.534527109,0.474224139
3,267016_at,T,F,AT2G39160,AT2G39160,unknown protein; Has 3 Blast hits to 3 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 3; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.213541909,0.590460074,0.802636123,0.445082104,0.563402821,0.523024606
3,261274_at,T,F,AT1G26780,LOF1|AtMYB117|MYB117,myb domain protein 117,0.2135201,0.751551466,0.804519112,0.468246333,0.684801598,0.584527722
2,247790_at,T,F,AT5G58720,AT5G58720,smr (Small MutS Related) domain-containing protein,0.213498593,0.207478468,0.249382001,0.560281207,0.683462577,0.382820569
3,262095_at,T,F,AT1G56090,AT1G56090,Tetratricopeptide repeat (TPR)-like superfamily protein,0.21345667,0.580513422,0.742463535,0.439396097,0.568876658,0.508941277
4,251834_at,T,F,AT3G55170,AT3G55170,Ribosomal L29 family protein,0.213455046,0.634441964,0.835235568,0.633959922,0.713341065,0.606086713
2,257031_at,T,F,AT3G19280,FUT11|FUCTA|ATFUT11|FUCT1,fucosyltransferase 11,0.21344669,0.118382629,0.274297293,0.592162188,0.564706798,0.35259912
3,267089_at,T,F,AT2G38300,AT2G38300,myb-like HTH transcriptional regulator family protein,0.213436978,0.47316789,0.621530961,0.606363973,0.598987684,0.502697497
3,256694_at,T,F,AT3G32080,AT3G32080,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G29710.1); contains InterPro domain Protein of unknown function DUF287; (InterPro:IPR005048),0.213419486,0.684970914,0.853077202,0.491495637,0.717894217,0.592171491
3,257492_at,T,F,AT1G49190,ARR19|RR19,response regulator 19,0.213363609,0.591193965,0.71556552,0.247743197,0.658804029,0.485334064
4,249800_at,T,F,AT5G23660,MTN3,homolog of Medicago truncatula MTN3,0.21334158,0.611878507,0.722776255,0.501808021,0.801784456,0.570317764
4,261898_at,T,F,AT1G80720,AT1G80720,Mitochondrial glycoprotein family protein,0.213336845,0.594578358,0.784793397,0.540775416,0.587069564,0.544110716
4,265906_at,T,F,AT2G25565,AT2G25565,"BEST Arabidopsis thaliana protein match is: Zinc finger, C3HC4 type (RING finger) family protein (TAIR:AT2G24480.1); Has 27 Blast hits to 27 proteins in 3 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 27; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.213327174,0.724181281,0.771903228,0.596478235,0.725170102,0.606212004
3,259146_at,T,F,AT3G10370,SDP6,FAD-dependent oxidoreductase family protein,0.21321935,0.437979453,0.603095145,0.530359988,0.642696275,0.485470042
3,260491_at,T,F,AT1G51440,AT1G51440,alpha/beta-Hydrolases superfamily protein,0.213166592,0.482932769,0.684838043,0.552299251,0.671952934,0.521037918
4,257339_s_at,F,NA,ATMG00040,ORF315,ATP synthase subunit C family protein,0.212980389,0.68139701,0.811939148,0.614134596,0.722378194,0.608565867
4,251926_at,T,F,AT3G53740,AT3G53740,Ribosomal protein L36e family protein,0.212897292,0.683374732,0.833162434,0.656876655,0.745567794,0.626375781
4,253644_at,T,F,AT4G29870,AT4G29870,Oligosaccharyltransferase complex/magnesium transporter family protein,0.21285378,0.606618076,0.771167177,0.550530964,0.703333379,0.568900675
4,260966_at,T,F,AT1G12220,RPS5,Disease resistance protein (CC-NBS-LRR class) family,0.212821735,0.73950285,0.814113104,0.565814374,0.828131635,0.63207674
3,259799_at,T,F,AT1G72290,AT1G72290,Kunitz family trypsin and protease inhibitor protein,0.212707296,0.589649079,0.718337603,0.406304822,0.553226414,0.496045043
3,246351_at,T,F,AT1G16570,AT1G16570,UDP-Glycosyltransferase superfamily protein,0.212669391,0.643294775,0.790189593,0.495058485,0.587389161,0.545720281
3,258405_at,T,F,AT3G17590,BSH|CHE1,"transcription regulatory protein SNF5, putative (BSH)",0.212580474,0.606392358,0.781497617,0.385191326,0.66460504,0.530053363
3,252138_at,T,F,AT3G50990,AT3G50990,Peroxidase superfamily protein,0.212487797,0.543315317,0.526799845,0.26601275,0.531903632,0.416103868
4,259239_at,T,F,AT3G11510,AT3G11510,Ribosomal protein S11 family protein,0.21237821,0.636703343,0.812532855,0.664179459,0.718552842,0.608869342
3,254248_at,T,F,AT4G23270,CRK19,cysteine-rich RLK (RECEPTOR-like protein kinase) 19,0.212178228,0.602722026,0.749040821,0.380764126,0.61149312,0.511239664
4,249396_at,T,F,AT5G40200,DegP9,DegP protease 9,0.212108671,0.627956136,0.870770547,0.64031245,0.721175061,0.614464573
4,254351_at,T,F,AT4G22300,SOBER1,carboxylesterases,0.21208539,0.628039961,0.839675285,0.538624005,0.625933535,0.568871635
4,247000_at,T,F,AT5G67380,CKA1|ATCKA1,casein kinase alpha 1,0.212053174,0.661629035,0.837365443,0.555483478,0.787383197,0.610782865
3,258707_at,T,F,AT3G09480,AT3G09480,Histone superfamily protein,0.212001459,0.503256442,0.517657039,0.360808843,0.745765486,0.467897854
4,258542_at,NA,NA,NA,NA,NA,0.211960279,0.588970637,0.777711416,0.605485381,0.781386938,0.59310293
4,246741_at,T,F,AT5G27720,emb1644,Small nuclear ribonucleoprotein family protein,0.211922271,0.619238151,0.755210385,0.585779191,0.571595959,0.548749192
4,261527_at,T,F,AT1G14390,AT1G14390,Leucine-rich repeat protein kinase family protein,0.211791602,0.689503892,0.852983087,0.615268277,0.741817193,0.62227281
3,248549_at,T,F,AT5G50310,AT5G50310,Galactose oxidase/kelch repeat superfamily protein,0.211773585,0.554112063,0.717134779,0.646323368,0.45512169,0.516893097
2,267164_at,T,F,AT2G37700,AT2G37700,Fatty acid hydroxylase superfamily,0.211750034,0.472023285,0.790489352,0.435216803,0.627456096,0.507387114
4,259678_at,T,F,AT1G77750,AT1G77750,Ribosomal protein S13/S18 family,0.211734332,0.620450855,0.814449906,0.606636532,0.646451086,0.579944542
3,246399_at,T,F,AT1G58110,AT1G58110,Basic-leucine zipper (bZIP) transcription factor family protein,0.21171847,0.612060988,0.559999555,0.639108019,0.491290436,0.502835493
3,264597_at,T,F,AT1G04620,AT1G04620,"coenzyme F420 hydrogenase family / dehydrogenase, beta subunit family",0.211678896,0.625680801,0.764707331,0.480410411,0.803502634,0.577196015
4,246036_at,T,F,AT5G08370,AtAGAL2|AGAL2,alpha-galactosidase 2,0.211677283,0.636942496,0.810675492,0.645700886,0.835248353,0.628048902
3,253484_at,T,F,AT4G31720,TAF10|STG1|TAFII15,TBP-associated factor II 15,0.211595797,0.585811468,0.604621939,0.478958472,0.658105389,0.507818613
3,254745_at,T,F,AT4G13460,SDG22|SUVH9|SET22,SU(VAR)3-9 homolog 9,0.211517212,0.47140008,0.773528383,0.595716844,0.72611761,0.555656026
3,253999_at,T,F,AT4G26200,ACS7|ATACS7,1-amino-cyclopropane-1-carboxylate synthase 7,0.211510578,0.494413521,0.699281975,0.566456487,0.683529597,0.531038432
3,267466_at,T,F,AT2G19010,AT2G19010,GDSL-like Lipase/Acylhydrolase superfamily protein,0.211477287,0.731760456,0.824323859,0.411814299,0.514068893,0.538688959
2,266538_at,T,F,AT2G35230,IKU1,VQ motif-containing protein,0.211469291,0.558602234,0.685061521,0.346219473,0.422738922,0.444818288
4,251493_at,T,F,AT3G59300,AT3G59300,Pentatricopeptide repeat (PPR) superfamily protein,0.211446828,0.579272647,0.786146908,0.688293175,0.799805937,0.612993099
3,246462_at,T,F,AT5G16940,AT5G16940,carbon-sulfur lyases,0.211367954,0.487284009,0.704494815,0.741002875,0.654262157,0.559682362
4,262505_at,T,F,AT1G21680,AT1G21680,DPP6 N-terminal domain-like protein,0.211362858,0.626477744,0.772742365,0.589719662,0.73966918,0.587994362
4,246765_at,T,F,AT5G27330,AT5G27330,Prefoldin chaperone subunit family protein,0.211328251,0.649507643,0.847101843,0.618482,0.720011795,0.609286306
3,263693_at,T,F,AT1G31200,ATPP2-A9|PP2-A9,phloem protein 2-A9,0.211297956,0.358843192,0.609574255,0.550271022,0.623846902,0.470766665
4,261819_at,T,F,AT1G11410,AT1G11410,S-locus lectin protein kinase family protein,0.211070791,0.637092332,0.844030791,0.658833104,0.757233623,0.621652128
4,258152_at,T,F,AT3G18190,AT3G18190,TCP-1/cpn60 chaperonin family protein,0.211027473,0.639238753,0.835427512,0.696780047,0.790005714,0.6344959
3,259014_at,T,F,AT3G07320,AT3G07320,O-Glycosyl hydrolases family 17 protein,0.210772537,0.503504262,0.737879886,0.286091727,0.588427147,0.465335112
4,254491_at,T,F,AT4G20300,AT4G20300,Protein of unknown function (DUF1639),0.210712468,0.716336096,0.752359296,0.677296444,0.71595552,0.614531965
4,254617_s_at,F,NA,AT5G45775,AT5G45775,Ribosomal L5P family protein,0.210709451,0.666117275,0.823485757,0.733507885,0.789263287,0.644616731
3,248582_at,T,F,AT5G49910,CPHSC70-2EAT SHOCK PROTEIN 70-2|cpHsc70-2|HSC,chloroplast heat shock protein 70-2,0.210625117,0.616125262,0.778759507,0.459645584,0.824907547,0.578012603
3,263584_at,T,F,AT2G17040,NAC036|anac036,NAC domain containing protein 36,0.210613885,0.508692446,0.535276844,0.341684897,0.745037009,0.468261016
3,260698_at,T,F,AT1G32300,AT1G32300,"D-arabinono-1,4-lactone oxidase family protein",0.210571688,0.639395722,0.702028424,0.263976802,0.671839595,0.497562446
4,250851_at,T,F,AT5G04420,AT5G04420,Galactose oxidase/kelch repeat superfamily protein,0.210553882,0.625529912,0.813391672,0.629890407,0.706138684,0.597100912
4,250108_at,T,F,AT5G15150,ATHB3|ATHB-3|HB-3|HAT7,homeobox 3,0.210512831,0.635922655,0.863613013,0.626124088,0.706590201,0.608552557
2,262757_at,T,F,AT1G16380,CHX1|ATCHX1,Cation/hydrogen exchanger family protein,0.210437937,0.446608549,0.712513546,0.413965625,0.607903287,0.478285789
2,246625_at,T,F,AT1G48880,TBL7,TRICHOME BIREFRINGENCE-LIKE 7,0.210411774,0.4326723,0.508302755,0.485192995,0.691369111,0.465589787
2,259752_at,T,F,AT1G71040,LPR2,Cupredoxin superfamily protein,0.210231054,0.404657447,0.541375149,0.448390938,0.509450893,0.422821096
4,252901_at,T,F,AT4G39550,AT4G39550,Galactose oxidase/kelch repeat superfamily protein,0.210212271,0.661958996,0.790817243,0.598523307,0.785724997,0.609447363
4,245632_at,T,F,AT1G25290,ATRBL10|RBL10,RHOMBOID-like protein 10,0.210205789,0.649755356,0.81907304,0.686589326,0.841685408,0.641461784
4,245304_at,T,F,AT4G15630,AT4G15630,Uncharacterised protein family (UPF0497),0.210205529,0.64368501,0.806094949,0.575424594,0.759663226,0.599014661
4,263137_at,T,F,AT1G78660,ATGGH1|GGH1,gamma-glutamyl hydrolase 1,0.210142897,0.63411305,0.805973528,0.579903844,0.615355583,0.56909778
3,249837_at,T,F,AT5G23480,AT5G23480,SWIB/MDM2 domain;Plus-3;GYF,0.210108568,0.54652681,0.512435033,0.208043085,0.69166362,0.433755423
4,265327_at,T,F,AT2G18210,AT2G18210,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G36500.1); Has 50 Blast hits to 50 proteins in 7 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 50; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.210101014,0.546142168,0.719050496,0.643746748,0.623637099,0.548535505
3,251927_at,T,F,AT3G53990,AT3G53990,Adenine nucleotide alpha hydrolases-like superfamily protein,0.210084156,0.53432886,0.77802997,0.267974059,0.616805944,0.481444598
4,257728_at,T,F,AT3G18295,AT3G18295,Protein of unknown function (DUF1639),0.209936796,0.61983752,0.837812464,0.52750606,0.65950502,0.570919572
2,254413_at,T,F,AT4G21440,ATM4|ATMYB102|MYB102,MYB-like 102,0.209896553,0.422822807,0.636169305,0.255347317,0.51815693,0.408478582
4,260099_at,T,F,AT1G73180,AT1G73180,Eukaryotic translation initiation factor eIF2A family protein,0.20986277,0.652506803,0.800608432,0.742820943,0.688801107,0.618920011
3,265194_at,T,F,AT1G05010,EFE|ACO4|EAT1,ethylene-forming enzyme,0.20982318,0.533557333,0.776748342,0.489925429,0.649677531,0.531946363
2,254094_at,T,F,AT4G25120,SRS2|ATSRS2,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.20968993,0.527806929,0.754587471,0.479777728,0.452902147,0.484952841
3,256444_at,T,F,AT3G11060,AT3G11060,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: flower; EXPRESSED DURING: petal differentiation and expansion stage; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G06545.1); Has 12 Blast hits to 12 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 12; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.209652464,0.492682322,0.62303956,0.55370936,0.546775834,0.485171908
3,262775_at,T,F,AT1G13000,AT1G13000,Protein of unknown function (DUF707),0.209597692,0.631955523,0.715390764,0.486878799,0.719097189,0.552583993
4,254685_at,T,F,AT4G13790,AT4G13790,SAUR-like auxin-responsive protein family,0.20945709,0.591425627,0.762771962,0.509387084,0.507786263,0.516165605
3,255093_s_at,F,NA,AT5G17900,AT5G17900,microfibrillar-associated protein-related,0.209375719,0.57379712,0.801542193,0.497883874,0.769768273,0.570473436
3,245182_at,T,F,AT5G12430,AT5G12430,Heat shock protein DnaJ with tetratricopeptide repeat,0.209344746,0.33372819,0.500879596,0.726355555,0.505531384,0.455167894
4,264647_at,T,F,AT1G09090,ATRBOHB-BETA|RBOHB|ATRBOHB,respiratory burst oxidase homolog B,0.209210121,0.669871285,0.80869937,0.63656195,0.720132608,0.608895067
4,262361_at,T,F,AT1G73150,GTE3,global transcription factor group E3,0.209199434,0.587276045,0.676393431,0.641027485,0.66170484,0.555120247
4,248357_at,T,F,AT5G52380,AT5G52380,VASCULAR-RELATED NAC-DOMAIN 6,0.209186961,0.693365182,0.823619397,0.640177127,0.834044422,0.640078618
3,253918_at,T,F,AT4G27320,ATPHOS34|PHOS34,Adenine nucleotide alpha hydrolases-like superfamily protein,0.209175129,0.575379383,0.763179554,0.398569349,0.737704519,0.536801587
4,247722_at,T,F,AT5G59150,RABA2D|ATRABA2D|ATRAB-A2D,RAB GTPase homolog A2D,0.209172969,0.608660202,0.774401099,0.680815402,0.844817439,0.623573422
4,259112_at,T,F,AT3G05560,AT3G05560,Ribosomal L22e protein family,0.209085417,0.648510631,0.805785407,0.698017186,0.785018061,0.62928334
4,266798_at,T,F,AT2G22850,AtbZIP6|bZIP6,basic leucine-zipper 6,0.209017223,0.62709794,0.73633079,0.624495704,0.758433851,0.591075102
2,246675_at,T,F,AT5G30420,AT5G30420,"pseudogene, hypothetical protein",0.208824156,0.61865958,0.576071078,0.280989675,0.295547753,0.396018448
4,245342_at,T,F,AT4G16720,AT4G16720,Ribosomal protein L23/L15e family protein,0.208740888,0.629643185,0.824560947,0.709331913,0.756187212,0.625692829
4,251800_at,T,F,AT3G55510,RBL,Noc2p family,0.208688749,0.595355994,0.815680589,0.743796442,0.61323212,0.595350779
2,254850_at,T,F,AT4G12000,AT4G12000,SNARE associated Golgi protein family,0.208587896,0.483638614,0.763348891,0.378480552,0.643137721,0.495438735
3,251703_at,T,F,AT3G56670,AT3G56670,BEST Arabidopsis thaliana protein match is: F-box and associated interaction domains-containing protein (TAIR:AT1G32420.1); Has 58 Blast hits to 47 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 58; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.208467351,0.681535082,0.780312801,0.49238002,0.541446623,0.540828376
4,259056_at,T,F,AT3G03420,AT3G03420,Ku70-binding family protein,0.208440009,0.701244651,0.83677613,0.588932164,0.643722097,0.59582301
4,253338_at,T,F,AT4G33430,RKS10|ELG|ATSERK3|BAK1|ATBAK1|SERK3,BRI1-associated receptor kinase,0.208425616,0.646804853,0.807396634,0.619349001,0.687943368,0.593983894
3,246684_at,T,F,AT5G33340,CDR1,Eukaryotic aspartyl protease family protein,0.208385175,0.676958955,0.678590202,0.26937726,0.785782583,0.523818835
3,246867_at,T,F,AT5G25990,AT5G25990,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; BEST Arabidopsis thaliana protein match is: Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein (TAIR:AT5G25970.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",0.208325629,0.645819657,0.741613428,0.468344521,0.644119497,0.541644546
3,255261_s_at,F,NA,AT4G05120,FUR1|ENT3|ATENT3,Major facilitator superfamily protein,0.208291274,0.574386653,0.77988671,0.318042336,0.704431884,0.517007771
3,260640_at,T,F,AT1G53350,AT1G53350,Disease resistance protein (CC-NBS-LRR class) family,0.208237098,0.628639148,0.799351835,0.488410872,0.654566552,0.555841101
2,245681_at,T,F,AT1G56560,AT1G56560,Plant neutral invertase family protein,0.208225754,0.426903002,0.495611695,0.570335781,0.672552353,0.474725717
4,245028_at,T,F,AT2G26570,AT2G26570,Plant protein of unknown function (DUF827),0.208128365,0.613394087,0.798284534,0.632610885,0.779488246,0.606381223
3,266944_at,NA,NA,NA,NA,NA,0.208104262,0.573417275,0.767088112,0.352844372,0.561654618,0.492621728
4,249047_at,T,F,AT5G44410,AT5G44410,FAD-binding Berberine family protein,0.20810193,0.541103945,0.732252998,0.566436944,0.817469037,0.573072971
3,247472_at,T,F,AT5G62250,MAP65-9,microtubule-associated protein 65-9,0.208099583,0.393052706,0.565295948,0.523461878,0.615902414,0.461162506
2,263832_at,T,F,AT2G40310,AT2G40310,Pectin lyase-like superfamily protein,0.2080912,0.262783214,0.366520765,0.53234557,0.538564831,0.381661116
4,262991_at,NA,NA,NA,NA,NA,0.208027867,0.568666839,0.706879414,0.628351757,0.548976057,0.532180386
2,266030_x_at,T,F,AT2G05870,AT2G05870,"similar to cytochrome P-450 aromatase-related [Arabidopsis thaliana] (TAIR:AT4G07435.1); contains InterPro domain Nucleic acid-binding, OB-fold, subgroup; (InterPro:IPR012340); contains InterPro domain Nucleic acid-binding, OB-fold; (InterPro:IPR008994)",0.207938089,0.468609719,0.739224608,0.403444857,0.511307956,0.466105046
2,259903_at,T,F,AT1G74160,AT1G74160,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G18620.1); Has 3407 Blast hits to 2217 proteins in 314 species: Archae - 0; Bacteria - 264; Metazoa - 1296; Fungi - 318; Plants - 346; Viruses - 34; Other Eukaryotes - 1149 (source: NCBI BLink).,0.207883948,0.346651738,0.586040388,0.461581093,0.636404337,0.447712301
4,252764_at,T,F,AT3G42790,AL3,alfin-like 3,0.207874747,0.655516651,0.757837758,0.656597092,0.785432328,0.612651715
3,266885_at,T,F,AT2G44610,ATRAB6A|RAB6|RAB6A|ATRABH1B,Ras-related small GTP-binding family protein,0.207817562,0.707078076,0.779168247,0.489676875,0.671717976,0.571091747
3,267491_at,NA,NA,NA,NA,NA,0.20768466,0.56380182,0.668086208,0.202855189,0.666939452,0.461873466
4,247566_at,T,F,AT5G61170,AT5G61170,Ribosomal protein S19e family protein,0.207456081,0.622248935,0.801703378,0.698203869,0.775742868,0.621071026
2,246120_at,T,F,AT5G20360,AT5G20360,Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein,0.207419251,0.43219,0.69911047,0.222656173,0.626441111,0.437563401
4,254409_at,T,F,AT4G21400,CRK28,cysteine-rich RLK (RECEPTOR-like protein kinase) 28,0.207337984,0.683370463,0.846306198,0.577147548,0.780829985,0.618998436
2,256091_at,T,F,AT1G20693,HMGB2|HMG BETA 1|NFD2|NFD02,high mobility group B2,0.20731225,0.537452539,0.65497631,0.188319191,0.478540384,0.413320135
4,265662_at,T,F,AT2G24500,FZF,Zinc finger protein 622,0.207241102,0.655129335,0.767429003,0.706381032,0.757096917,0.618655478
4,258104_at,T,F,AT3G23620,AT3G23620,Ribosomal RNA processing Brix domain protein,0.207127121,0.647441411,0.827330278,0.730085426,0.733486916,0.62909423
3,253431_at,T,F,AT4G32440,AT4G32440,Plant Tudor-like RNA-binding protein,0.207111103,0.634684735,0.83404029,0.333597949,0.682120952,0.538311006
3,262197_at,T,F,AT1G53910,RAP2.12,related to AP2 12,0.207100383,0.592512693,0.750404393,0.466662958,0.695263805,0.542388846
4,259082_at,T,F,AT3G04820,AT3G04820,Pseudouridine synthase family protein,0.207096014,0.666419034,0.840864099,0.554761125,0.722869895,0.598402033
3,266067_s_at,F,NA,AT2G31720,AT2G31720,Domain of unknown function (DUF313),0.20708847,0.432152016,0.669228797,0.605921111,0.607701084,0.504418296
4,258837_at,T,F,AT3G07110,AT3G07110,Ribosomal protein L13 family protein,0.207079185,0.651322367,0.823327123,0.723319233,0.748412788,0.630692139
3,245241_at,T,F,AT1G44478,AT1G44478,Cyclophilin,0.207076969,0.489734226,0.789716994,0.581748355,0.702023115,0.554059932
4,247750_at,T,F,AT5G58950,AT5G58950,Protein kinase superfamily protein,0.207053525,0.579051714,0.829408818,0.567862316,0.790412519,0.594757778
2,261385_at,T,F,AT1G05450,AT1G05450,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.207031393,0.49768644,0.735756795,0.464885225,0.517212239,0.484514418
4,246955_at,T,F,AT5G04870,ATCPK1|CPK1,calcium dependent protein kinase 1,0.206987558,0.638532988,0.781875605,0.711825856,0.860302302,0.639904862
4,261376_at,T,F,AT1G18660,AT1G18660,zinc finger (C3HC4-type RING finger) family protein,0.20697759,0.644534562,0.844102017,0.564275135,0.739792814,0.599936424
2,248586_at,T,F,AT5G49610,AT5G49610,F-box family protein,0.206919934,0.354096706,0.618538198,0.488916906,0.646727482,0.463039845
4,264056_at,T,F,AT2G28510,AT2G28510,Dof-type zinc finger DNA-binding family protein,0.206905742,0.690104828,0.795612148,0.645437516,0.866081566,0.64082836
2,253025_at,T,T,AT4G38120,AT4G38120,ARM repeat superfamily protein,0.206902093,0.268138289,0.598325337,0.437031074,0.566298896,0.415339138
4,265762_at,T,F,AT2G01240,AT2G01240,Reticulon family protein,0.206862214,0.663454696,0.794305309,0.528520586,0.586387377,0.555906036
2,247708_at,T,F,AT5G59550,AT5G59550,zinc finger (C3HC4-type RING finger) family protein,0.206819498,0.27965431,0.519777509,0.69864635,0.486892555,0.438358044
