nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.262909_at,cor.256629_at,cor.259408_at,cor.259407_at,cor.265857_s_at,average
2,245320_at,T,F,AT4G16444,AT4G16444,FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: CHD5-like protein (InterPro:IPR007514); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.232893804,0.441888356,0.812830892,0.269040778,0.559699119,0.46327059
2,245322_at,T,F,AT4G14815,AT4G14815,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.441315537,0.462788257,0.709715877,0.436206549,0.535235413,0.517052327
2,245329_at,T,F,AT4G14365,XBAT34,XB3 ortholog 4 in Arabidopsis thaliana,0.295103519,0.453338739,0.695903186,0.194534727,0.58752722,0.445281478
2,245334_at,T,F,AT4G15800,RALFL33,ralf-like 33,0.454423112,0.459711242,0.762342119,0.381043393,0.632744986,0.53805297
2,245343_at,T,F,AT4G15830,AT4G15830,ARM repeat superfamily protein,0.301234042,0.322401563,0.62213592,0.003899192,0.546847053,0.359303554
2,245369_at,NA,NA,NA,NA,NA,0.432599816,0.478980065,0.756311428,0.267544401,0.60999053,0.509085248
2,245375_at,T,F,AT4G17660,AT4G17660,Protein kinase superfamily protein,0.441938917,0.561831521,0.372102507,0.026236044,0.503543448,0.381130487
2,245380_at,T,F,AT4G17760,AT4G17760,damaged DNA binding;exodeoxyribonuclease IIIs,0.594008089,0.494824762,0.394868389,0.254892291,0.521087257,0.451936158
2,245387_at,T,F,AT4G17520,AT4G17520,Hyaluronan / mRNA binding family,0.459968912,0.566459137,0.301724581,0.161920693,0.576732325,0.41336113
2,245390_at,T,F,AT4G17650,AT4G17650,Polyketide cyclase / dehydrase and lipid transport protein,0.458607829,0.338003891,0.595897802,0.212491554,0.556212657,0.432242746
2,245421_at,T,F,AT4G17430,AT4G17430,O-fucosyltransferase family protein,0.615653607,0.516460264,0.078965664,0.129448142,0.47623161,0.363351857
2,245427_at,T,F,AT4G17550,AT4G17550,Major facilitator superfamily protein,0.450627021,0.496011998,0.575197786,0.012174373,0.66155137,0.43911251
2,245434_at,T,T,AT4G17140,AT4G17140,pleckstrin homology (PH) domain-containing protein,0.536776325,0.349656505,0.452079865,0.311034872,0.541236147,0.438156743
2,245467_at,T,F,AT4G16610,AT4G16610,C2H2-like zinc finger protein,0.690820824,0.481718197,0.311709531,0.197206606,0.509142534,0.438119538
2,245468_at,T,F,AT4G15980,AT4G15980,Plant invertase/pectin methylesterase inhibitor superfamily,0.207720171,0.578943192,0.531093314,0.025774026,0.436589016,0.356023943
2,245469_at,F,NA,AT4G16020,AT4G16020,"copia-like retrotransposon family, has a 1.3e-221 P-value blast match to GB:BAA78423 polyprotein (Ty1_Copia-element) (Arabidopsis thaliana)GB:BAA78423 polyprotein (Ty1_Copia-element) (Arabidopsis thaliana)GB:BAA78423 polyprotein (Ty1_Copia-element) (Arabidopsis thaliana)gi|4996361|dbj|BAA78423.1| polyprotein (Arabidopsis thaliana) (Ty1_Copia-element)",0.223390659,0.433521287,0.542074786,0.060498062,0.529525126,0.357801984
2,245470_at,T,F,AT4G16020,AT4G16020,"copia-like retrotransposon family, has a 1.3e-221 P-value blast match to GB:BAA78423 polyprotein (Ty1_Copia-element) (Arabidopsis thaliana)GB:BAA78423 polyprotein (Ty1_Copia-element) (Arabidopsis thaliana)GB:BAA78423 polyprotein (Ty1_Copia-element) (Arabidopsis thaliana)gi|4996361|dbj|BAA78423.1| polyprotein (Arabidopsis thaliana) (Ty1_Copia-element)",0.293255721,0.359443639,0.664493171,0.390319193,0.52385689,0.446273723
2,245474_at,T,F,AT4G16060,AT4G16060,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast, chloroplast stroma; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 42 Blast hits to 42 proteins in 16 species: Archae - 0; Bacteria - 2; Metazoa - 0; Fungi - 0; Plants - 33; Viruses - 0; Other Eukaryotes - 7 (source: NCBI BLink).",0.395971318,0.822568613,0.499466897,0.007830609,0.650797739,0.475327035
2,245483_at,T,F,AT4G16190,AT4G16190,Papain family cysteine protease,0.387702326,0.371999706,0.710217119,0.235509766,0.624543948,0.465994573
2,245487_at,T,F,AT4G16250,PHYD,phytochrome D,0.11741007,0.294160809,0.638598876,0.312679597,0.516217578,0.375813386
2,245492_at,T,F,AT4G16340,SPK1,guanyl-nucleotide exchange factors;GTPase binding;GTP binding,0.269053447,0.456376993,0.642900372,0.049435113,0.609808051,0.405514795
2,245508_at,T,F,AT4G15720,AT4G15720,Tetratricopeptide repeat (TPR)-like superfamily protein,0.419163881,0.471810221,0.679070301,0.29374952,0.618452213,0.496449227
2,245514_at,NA,NA,NA,NA,NA,0.363796185,0.300027055,0.640702646,0.282681386,0.596665638,0.436774582
2,245519_at,T,F,AT4G15860,AT4G15860,"copia-like retrotransposon family, has a 2.3e-43 P-value blast match to dbj|BAA78425.1| polyprotein (Arabidopsis thaliana) (AtRE1) (Ty1_Copia-element)",0.311377556,0.467283537,0.681641921,0.062884417,0.501407434,0.404918973
2,245522_at,T,F,AT4G15890,AT4G15890,binding,0.362650686,0.595394069,0.45931632,0.190173939,0.578247884,0.437156579
2,245531_at,T,F,AT4G15100,scpl30,serine carboxypeptidase-like 30,0.285117929,0.468284433,0.684080409,0.204053654,0.598504865,0.448008258
2,245605_at,T,F,AT4G14300,AT4G14300,RNA-binding (RRM/RBD/RNP motifs) family protein,0.661542811,0.608897909,0.158236961,0.180272213,0.452141563,0.412218292
2,245622_at,T,F,AT4G14080,MEE48,O-Glycosyl hydrolases family 17 protein,0.605061273,0.425527198,0.288629516,0.04467042,0.570168418,0.386811365
2,245634_at,T,F,AT1G25270,AT1G25270,nodulin MtN21 /EamA-like transporter family protein,0.236244781,0.411526562,0.620123256,0.153849877,0.510892773,0.38652745
2,245659_at,T,F,AT1G28260,AT1G28260,Telomerase activating protein Est1,0.380018427,0.46939546,0.739208868,0.210281256,0.656743138,0.49112943
2,245693_at,T,F,AT5G04260,WCRKC2,WCRKC thioredoxin 2,0.321737863,0.745571509,0.497069192,0.148940502,0.607930506,0.464249914
2,245721_s_at,F,NA,AT1G73450,AT1G73450,Protein kinase superfamily protein,0.040915331,0.411819723,0.788136085,0.019481851,0.515118337,0.355094265
2,245758_at,T,F,AT1G32240,KAN2,Homeodomain-like superfamily protein,0.150482427,0.344990552,0.535529218,0.530835333,0.450699723,0.402507451
2,245761_at,T,F,AT1G66890,AT1G66890,FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: 50S ribosomal protein-related (TAIR:AT5G16200.1); Has 36 Blast hits to 36 proteins in 7 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 36; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.277153981,0.698616265,0.304368886,0.123645444,0.511028277,0.382962571
2,245817_at,T,F,AT1G26160,AT1G26160,Metal-dependent phosphohydrolase,0.399929062,0.407536873,0.578895531,0.145958885,0.605799492,0.427623969
2,245836_at,T,F,AT1G42250,AT1G42250,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G05087.1); contains InterPro domain Nucleic acid-binding, OB-fold, subgroup; (InterPro:IPR012340); contains InterPro domain Nucleic acid-binding, OB-fold; (InterPro:IPR008994)",0.251728596,0.524917105,0.464212396,0.029650418,0.616353701,0.377372443
2,245846_at,T,F,AT1G26130,AT1G26130,ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein,0.227279991,0.728189996,0.481394059,0.207128589,0.597783689,0.448355265
2,245863_s_at,F,NA,AT1G58060,AT1G58060,RNA helicase family protein,0.448055398,0.411632127,0.737584066,0.339345934,0.637965532,0.514916611
2,245869_at,T,F,AT1G26330,AT1G26330,DNA binding,0.287255739,0.426133362,0.577203748,0.034214811,0.522146258,0.369390783
2,245892_at,T,F,AT5G09370,AT5G09370,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.38397177,0.452043632,0.609475931,0.199966843,0.590553626,0.44720236
2,245910_at,T,F,AT5G09410,EICBP.B|CAMTA1,ethylene induced calmodulin binding protein,0.524345208,0.391108073,0.270308632,0.146213568,0.507577839,0.367910664
2,245918_at,T,F,AT5G28760,AT5G28760,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G27160.1); similar to ring-infested erythrocyte surface antigen [Plasmodium falciparum] (GB:AAF15366.1); contains InterPro domain Protein of unknown function DUF287; (InterPro:IPR005048),0.519075336,0.446994571,0.235510198,0.009504354,0.512612676,0.344739427
2,245945_at,T,F,AT5G19560,ROPGEF10|ATROPGEF10,ROP uanine nucleotide exchange factor 10,0.523639416,0.621800024,0.425024442,0.002110746,0.473402255,0.409195377
2,245987_at,T,F,AT5G13180,VNI2|NAC083|ANAC083,NAC domain containing protein 83,0.261332643,0.455291164,0.79417332,0.388950501,0.559071771,0.49176388
2,245988_at,T,F,AT5G20610,AT5G20610,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G26160.1); Has 918 Blast hits to 759 proteins in 180 species: Archae - 6; Bacteria - 105; Metazoa - 264; Fungi - 89; Plants - 167; Viruses - 5; Other Eukaryotes - 282 (source: NCBI BLink).,0.206272518,0.40677224,0.722485232,0.030228412,0.610418423,0.395235365
2,245991_at,T,F,AT5G20660,AT5G20660,Zn-dependent exopeptidases superfamily protein,0.45603106,0.447899768,0.798552108,0.271355777,0.642699991,0.523307741
2,246013_at,T,F,AT5G10660,AT5G10660,calmodulin-binding protein-related,0.294421159,0.552432706,0.528024544,0.179986545,0.443094937,0.399591978
2,246034_at,T,F,AT5G08350,AT5G08350,GRAM domain-containing protein / ABA-responsive protein-related,0.242559238,0.550433635,0.490214778,0.148894972,0.508051744,0.388030874
2,246081_s_at,F,NA,AT5G20490,XIK|XI-17|ATXIK,Myosin family protein with Dil domain,0.547565512,0.613664197,0.071374465,0.083531053,0.444729089,0.352172863
2,246116_at,T,F,AT5G20310,AT5G20310,Adenine nucleotide alpha hydrolases-like superfamily protein,0.429026982,0.464275114,0.741075479,0.434921903,0.638492208,0.541558337
2,246125_at,T,F,AT5G19875,AT5G19875,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: response to oxidative stress; LOCATED IN: endomembrane system; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G31940.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.126623829,0.668627722,0.488553215,0.002025607,0.531717119,0.363509498
2,246173_s_at,F,NA,AT5G28460,AT5G28460,Pentatricopeptide repeat (PPR) superfamily protein,0.428688443,0.423565508,0.635907736,0.188167342,0.611069571,0.45747972
2,246179_at,T,F,AT5G28440,AT5G28440,unknown protein,0.465393635,0.495560032,0.613143387,0.136620507,0.614481866,0.465039885
2,246235_at,T,F,AT4G36830,HOS3-1,GNS1/SUR4 membrane protein family,0.275039241,0.459243128,0.53860718,0.113642183,0.611946807,0.399695708
2,246238_at,T,F,AT4G36670,AT4G36670,Major facilitator superfamily protein,0.489196478,0.684233476,0.353371345,0.043456546,0.603236786,0.434698926
2,246262_at,T,F,AT1G31790,AT1G31790,Tetratricopeptide repeat (TPR)-like superfamily protein,0.329274707,0.645886973,0.428119926,0.016604972,0.501062111,0.384189738
2,246271_at,T,F,AT4G37230,AT4G37230,Photosystem II manganese-stabilising protein (PsbO) family,0.292837867,0.578450372,0.454030023,0.206493615,0.626346024,0.43163158
2,246280_at,T,F,AT4G36660,AT4G36660,Protein of unknown function (DUF1195),0.409856582,0.547376183,0.394451453,0.167874368,0.649814758,0.433874669
2,246292_at,T,F,AT3G56860,UBA2A,UBP1-associated protein 2A,0.378337067,0.57157113,0.309677767,0.159103634,0.522033895,0.388144699
2,246301_at,T,F,AT3G51850,CPK13,calcium-dependent protein kinase 13,0.059536679,0.408974065,0.714886278,0.091491661,0.505395284,0.356056793
2,246311_at,T,F,AT3G51880,HMGB1|NFD1,high mobility group B1,0.703252596,0.432155915,0.184212677,0.295956409,0.564662537,0.436048027
2,246334_at,T,F,AT3G44850,AT3G44850,Protein kinase superfamily protein,0.449635674,0.645949468,0.3876886,0.003938809,0.598480035,0.417138517
2,246337_at,T,F,AT3G44910,ATCHX12|CHX12,cation/H+ exchanger 12,0.381943806,0.428946719,0.586015549,2.38E-01,0.535548639,0.43415726
2,246370_at,T,F,AT1G51920,AT1G51920,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: stem, stamen; EXPRESSED DURING: 4 anthesis; Has 22 Blast hits to 22 proteins in 5 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 22; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.137797431,0.387591152,0.653314309,8.37E-04,0.522147572,0.340337421
2,246371_at,T,F,AT1G51940,AT1G51940,protein kinase family protein / peptidoglycan-binding LysM domain-containing protein,0.347456714,0.724535311,0.369376028,0.069938965,0.538064991,0.409874402
2,246372_at,T,F,AT1G51900,AT1G51900,Regulator of Vps4 activity in the MVB pathway protein,0.47510433,0.575025112,0.357525468,0.15390538,0.556482673,0.423608593
2,246403_at,T,F,AT1G57590,AT1G57590,Pectinacetylesterase family protein,0.374061504,0.468486669,0.740384796,0.115424618,0.621553784,0.463982274
2,246405_at,T,F,AT1G57630,AT1G57630,Toll-Interleukin-Resistance (TIR) domain family protein,0.35488894,0.583228563,0.389048616,0.027063162,0.513175063,0.373480869
2,246407_at,T,F,AT1G57670,AT1G57670,Toll-Interleukin-Resistance (TIR) domain family protein,0.489072175,0.461615587,0.57435585,0.343250232,0.619676879,0.497594144
2,246413_at,T,F,AT1G77310,AT1G77310,BEST Arabidopsis thaliana protein match is: wound-responsive family protein (TAIR:AT1G21610.1); Has 493 Blast hits to 482 proteins in 163 species: Archae - 0; Bacteria - 100; Metazoa - 172; Fungi - 66; Plants - 65; Viruses - 7; Other Eukaryotes - 83 (source: NCBI BLink).,0.13740127,0.471672444,0.610027523,0.06532285,0.508190428,0.358522903
2,246427_at,T,F,AT5G17400,ER-ANT1,endoplasmic reticulum-adenine nucleotide transporter 1,0.194249551,0.489192436,0.521986409,0.186004964,0.521258662,0.382538404
2,246445_at,T,F,AT5G17630,AT5G17630,Nucleotide/sugar transporter family protein,0.378600366,0.44505145,0.61494177,0.147943108,0.554765097,0.428260358
2,246486_at,T,F,AT5G15910,AT5G15910,NAD(P)-binding Rossmann-fold superfamily protein,0.14113136,0.587109437,0.528963699,0.050699355,0.392645928,0.340109956
2,246501_at,T,F,AT5G16280,AT5G16280,Tetratricopeptide repeat (TPR)-like superfamily protein,0.262522173,0.52634051,0.581572478,0.268174402,0.445836738,0.41688926
2,246518_at,T,F,AT5G15770,AtGNA1|GNA1,glucose-6-phosphate acetyltransferase 1,0.248697903,0.292806539,0.715368292,0.265797327,0.558249141,0.41618384
2,246537_at,T,F,AT5G15940,AT5G15940,NAD(P)-binding Rossmann-fold superfamily protein,0.623171077,0.521554408,0.280167757,0.093163226,0.397956585,0.383202611
2,246558_at,T,F,AT5G15540,EMB2773|ATSCC2|SCC2,PHD finger family protein,0.313595744,0.383975494,0.669733618,0.123755814,0.588262336,0.415864601
2,246561_at,T,F,AT5G15570,AT5G15570,Bromodomain transcription factor,0.179825863,0.448987612,0.787927642,0.072478759,0.576450449,0.413134065
2,246569_at,T,F,AT5G14980,AT5G14980,alpha/beta-Hydrolases superfamily protein,0.547222187,0.350067068,0.361452148,0.287149018,0.588033644,0.426784813
2,246579_at,T,F,AT1G31620,AT1G31620,unknown protein; Has 9 Blast hits to 9 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 9; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.352715061,0.423693856,0.518018671,0.288619086,0.639894311,0.444588197
2,246591_at,T,F,AT5G14880,AT5G14880,Potassium transporter family protein,0.449185932,0.640575264,0.447345154,0.078823224,0.512494122,0.425684739
2,246631_at,T,F,AT1G50740,AT1G50740,Transmembrane proteins 14C,0.537437737,0.573054747,0.158223054,0.184583316,0.48940719,0.388541209
2,246642_s_at,F,NA,AT5G34920,AT5G34920,"CACTA-like transposase family (Ptta/En/Spm), has a 3.2e-40 P-value blast match to At5g59620.1/14-257 CACTA-like transposase family (Ptta/En/Spm) (CACTA-element) (Arabidopsis thaliana)",0.508150617,0.630746379,0.36039866,0.22866641,0.465766491,0.438745711
2,246657_at,T,F,AT5G35250,AT5G35250,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G07450.1); similar to hypothetical protein 31.t00031 [Brassica oleracea] (GB:ABD65118.1); contains InterPro domain Nucleic acid-binding, OB-fold; (InterPro:IPR008994)",0.264523451,0.56867419,0.543882545,0.017740423,0.479682316,0.374900585
2,246689_at,T,F,AT5G34460,AT5G34460,"similar to replication protein-related [Arabidopsis thaliana] (TAIR:AT5G34950.1); contains InterPro domain Nucleic acid-binding, OB-fold, subgroup; (InterPro:IPR012340); contains InterPro domain Nucleic acid-binding, OB-fold; (InterPro:IPR008994)",0.391389936,0.56589084,0.339645507,0.066922066,0.570581596,0.386885989
2,246708_at,T,F,AT5G28150,AT5G28150,Plant protein of unknown function (DUF868),0.65637739,0.492685221,0.402424842,0.016804809,0.641669071,0.441992267
2,246716_s_at,F,NA,AT5G28960,AT5G28960,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G28910.2); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.478462319,0.42290358,0.652159406,0.241761658,0.631771516,0.485411696
2,246726_at,T,F,AT5G29050,AT5G29050,Protein of unknown function (DUF3287),0.306562979,0.399666364,0.510599558,0.192536023,0.520257452,0.385924475
2,246739_at,T,F,AT5G27800,AT5G27800,Class II aminoacyl-tRNA and biotin synthetases superfamily protein,0.555155983,0.491739787,0.483604475,0.301147551,0.535734905,0.47347654
2,246759_at,T,F,AT5G27950,AT5G27950,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.442588962,0.487343896,0.697321775,0.078825818,0.597586346,0.460733359
2,246768_at,F,NA,AT5G27400,AT5G27400,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.296347644,0.437118829,0.685920547,0.158454978,0.580191958,0.431606791
2,246771_at,NA,NA,NA,NA,NA,0.488046884,0.662538377,0.370757651,0.181750284,0.561765351,0.452971709
2,246789_at,T,F,AT5G27600,ATLACS7|LACS7,long-chain acyl-CoA synthetase 7,0.276879013,0.475585587,0.80147377,0.280854573,0.632059338,0.493370456
2,246896_at,T,F,AT5G25550,AT5G25550,Leucine-rich repeat (LRR) family protein,0.303636643,0.62114785,0.36199431,0.034375326,0.50936697,0.36610422
2,246946_at,T,F,AT5G25070,AT5G25070,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.182993077,0.47399364,0.783277277,0.075015385,0.507106271,0.40447713
2,246952_at,T,F,AT5G04820,OFP13|ATOFP13,ovate family protein 13,0.486238671,0.284846478,0.593276984,0.612320573,0.474710091,0.490278559
2,246955_at,T,F,AT5G04870,ATCPK1|CPK1,calcium dependent protein kinase 1,0.396731431,0.675404874,0.325632288,0.079788015,0.524415725,0.400394466
2,246981_at,T,F,AT5G04840,AT5G04840,bZIP protein,0.212156185,0.534931606,0.435465202,0.013445157,0.557706866,0.350741003
2,247012_at,T,F,AT5G67580,TBP3|ATTBP3|TRB2|ATTRB2,Homeodomain-like/winged-helix DNA-binding family protein,0.448140218,0.656428123,0.369337764,0.314544386,0.564094649,0.470509028
2,247028_at,T,F,AT5G67100,ICU2,DNA-directed DNA polymerases,0.231386377,0.371371412,0.539633252,0.016605481,0.517103434,0.335219991
2,247033_at,T,F,AT5G67250,SKIP2|VFB4,SKP1/ASK1-interacting protein 2,0.438699892,0.693031285,0.228511684,0.230299961,0.534739095,0.425056383
2,247044_at,T,F,AT5G66850,MAPKKK5,mitogen-activated protein kinase kinase kinase 5,0.327164058,0.449619316,0.726475917,0.067252705,0.639722298,0.442046859
2,247046_at,T,F,AT5G66540,AT5G66540,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: rRNA processing; LOCATED IN: cytosol, nucleolus, nucleus; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 12 growth stages; CONTAINS InterPro DOMAIN/s: U3 small nucleolar ribonucleoprotein complex, subunit Mpp10p (InterPro:IPR012173), Mpp10 protein (InterPro:IPR007151); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.406221978,0.608785147,0.476795914,0.102606706,0.526625237,0.424206996
2,247049_at,T,F,AT5G66440,AT5G66440,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G34560.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.223275593,0.460351624,0.85037773,0.06581649,0.64755491,0.449475269
2,247050_at,T,F,AT5G66660,AT5G66660,Protein of unknown function (DUF677),0.416957689,0.468488651,0.720803581,0.442795822,0.505917944,0.510992737
2,247064_at,T,F,AT5G66890,AT5G66890,Leucine-rich repeat (LRR) family protein,0.337459491,0.475175076,0.633716739,0.407437161,0.616629759,0.494083645
2,247065_s_at,F,NA,AT5G66900,AT5G66900,Disease resistance protein (CC-NBS-LRR class) family,0.463676015,0.605682707,0.427307604,0.210896227,0.677700148,0.47705254
2,247070_at,T,F,AT5G66815,AT5G66815,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: root; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.386866718,0.597611067,0.343497591,0.017768454,0.512807532,0.371710272
2,247087_at,T,F,AT5G66330,AT5G66330,Leucine-rich repeat (LRR) family protein,0.312942623,0.660217752,0.25262503,0.037948009,0.51492672,0.355732027
2,247088_at,T,F,AT5G66340,AT5G66340,unknown protein; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.400326501,0.434621067,0.53317208,0.154940436,0.536987657,0.412009548
2,247093_at,T,F,AT5G66350,SHI,Lateral root primordium (LRP) protein-related,0.135238625,0.446396912,0.66831158,0.189819346,0.5832476,0.404602813
2,247119_at,T,F,AT5G65900,AT5G65900,DEA(D/H)-box RNA helicase family protein,0.270523562,0.596169629,0.510243442,0.021795261,0.479570954,0.375660569
2,247122_at,T,F,AT5G66020,ATSAC1B|IBS2|ATSAC6|SACIB,Phosphoinositide phosphatase family protein,0.336860713,0.497828781,0.795214407,0.40518065,0.570915625,0.521200035
2,247147_at,T,F,AT5G65630,GTE7,global transcription factor group E7,0.458706159,0.571036748,0.272656834,0.218376437,0.637791071,0.43171345
2,247155_at,T,F,AT5G65750,AT5G65750,"2-oxoglutarate dehydrogenase, E1 component",0.252968493,0.487231415,0.780906656,0.125749604,0.676297703,0.464630775
2,247156_at,T,F,AT5G65760,AT5G65760,Serine carboxypeptidase S28 family protein,0.452459121,0.418517449,0.693262984,0.192310545,0.590116167,0.469333253
2,247180_at,T,F,AT5G65350,HTR11,histone 3 11,0.278929433,0.677928983,0.473780795,0.166358423,0.592118885,0.437823304
2,247186_at,T,F,AT5G65470,AT5G65470,O-fucosyltransferase family protein,0.430740146,0.358510458,0.576988397,0.241438991,0.566481647,0.434831928
2,247220_at,T,F,AT5G64960,CDKC2|CDKC;2,cyclin dependent kinase group C2,0.114513026,0.557748205,0.670066405,0.088699638,0.495756035,0.385356662
2,247221_at,T,F,AT5G64813,LIP1,Ras-related small GTP-binding family protein,0.759380482,0.512221239,0.249669826,0.28022114,0.468052772,0.453909092
2,247227_at,T,F,AT5G65130,AT5G65130,Integrase-type DNA-binding superfamily protein,0.384668148,0.47100266,0.705033567,0.289541239,0.703109052,0.510670933
2,247243_at,T,F,AT5G64700,AT5G64700,nodulin MtN21 /EamA-like transporter family protein,0.264190899,0.596107061,0.384677856,0.010273527,0.524178705,0.355885609
2,247269_at,T,F,AT5G64210,AOX2,alternative oxidase 2,0.694072144,0.499744693,0.172338489,0.328857372,0.537910442,0.446584628
2,247284_at,T,F,AT5G64410,ATOPT4|OPT4,oligopeptide transporter 4,0.594371686,0.453207831,0.423198351,0.123829452,0.583862937,0.435694051
2,247299_at,T,F,AT5G63900,AT5G63900,Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger domain,0.258852791,0.491074491,0.574202681,0.018830734,0.598152698,0.388222679
2,247304_at,T,F,AT5G63850,AAP4,amino acid permease 4,0.210549206,0.181454413,0.503273607,0.200236969,0.502380195,0.319578878
2,247313_at,T,F,AT5G63980,ALX8|HOS2|ATSAL1|SAL1|RON1|FRY1,Inositol monophosphatase family protein,0.441263569,0.518851671,0.463883185,0.076355175,0.57371877,0.414814474
2,247327_at,T,F,AT5G64120,AT5G64120,Peroxidase superfamily protein,0.177848557,0.460529192,0.610803485,0.242865313,0.516477595,0.401704828
2,247349_at,T,F,AT5G63820,AT5G63820,Protein of unknown function (DUF626),0.332153781,0.498091134,0.595253346,0.2150688,0.572759154,0.442665243
2,247381_at,T,F,AT5G63390,AT5G63390,O-fucosyltransferase family protein,0.677655832,0.401875225,0.488991285,0.300874387,0.606180765,0.495115499
2,247394_at,T,F,AT5G62865,AT5G62865,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G48020.1).,0.451251128,0.783698527,0.352100529,0.123049702,0.589673838,0.459954745
2,247438_at,T,F,AT5G62460,AT5G62460,RING/FYVE/PHD zinc finger superfamily protein,0.595343464,0.674757502,0.210229311,0.047294967,0.492278661,0.403980781
